time,velocity
490.1051162,55.66638559
490.1116339,55.66533667
490.1211803,55.66380032
490.1307268,55.66226396
490.1376725,55.66114616
490.1446182,55.66002835
490.151564,55.65891054
490.1585097,55.65779274
490.1654554,55.65667493
490.1749137,55.65515277
490.1828812,55.65387053
490.1908487,55.65258828
490.1988162,55.65130604
490.2067837,55.65002379
490.2147512,55.64874155
490.2227187,55.6474593
490.2327714,55.64584147
490.2415047,55.64443599
490.2502379,55.64303052
490.2589711,55.64162504
490.2677043,55.64021957
490.2764375,55.63881409
490.2870592,55.63710469
490.3036687,55.63443166
490.3158147,55.63247695
490.3279607,55.63052224
490.3401067,55.62856754
490.3522526,55.62661283
490.3640326,55.62471704
490.3758125,55.62282125
490.3875924,55.62092545
490.3993723,55.61902966
490.4147934,55.61654788
490.4289715,55.61426613
490.4431496,55.61198438
490.4573277,55.60970263
490.4715059,55.60742089
490.4879421,55.60477573
490.5,55.6028352
490.5163828,55.60019864
490.5392882,55.59651238
490.5621936,55.59282611
490.592168,55.58800219
490.6152415,55.58428888
490.6423778,55.57992171
490.6695141,55.57555454
490.6966505,55.57118738
490.7317139,55.56554447
490.7667773,55.55990155
490.8018407,55.55425864
490.8369042,55.54861573
490.8830632,55.54118715
490.9292222,55.53375858
490.9753813,55.52633
491,55.522368
491.0003629,55.5217839
491.0010888,55.52061571
491.0018147,55.51944751
491.0030266,55.51749721
491.0051942,55.5140087
491.0073619,55.51052019
491.0090508,55.50780221
491.0113117,55.50416362
491.0135726,55.50052503
491.0158335,55.49688644
491.0174424,55.49429724
491.0190512,55.49170804
491.0206601,55.48911884
491.023099,55.48519371
491.025538,55.48126859
491.0270785,55.47878934
491.0280895,55.4771624
491.0291004,55.47553545
491.0299049,55.47424078
491.0328277,55.46953701
491.0357504,55.46483324
491.0392877,55.45914065
491.0411634,55.45612187
491.0430392,55.45310309
491.0444621,55.45081314
491.0455875,55.44900209
491.0507892,55.44063077
491.0559909,55.43225944
491.0606656,55.42473617
491.0653403,55.41721291
491.0673973,55.41390259
491.0686724,55.41185045
491.0699476,55.40979831
491.0712227,55.40774618
491.0748269,55.40194575
491.0784311,55.39614533
491.0820353,55.39034491
491.0856396,55.38454449
491.0875319,55.38149913
491.0894242,55.37845377
491.0910663,55.37581094
491.0927085,55.3731681
491.0961263,55.36766777
491.099544,55.36216744
491.1037597,55.35538296
491.1079754,55.34859848
491.114223,55.33854395
491.1184759,55.33169945
491.1227289,55.32485495
491.1269819,55.31801044
491.1312349,55.31116594
491.1354879,55.30432143
491.1397408,55.29747693
491.1429217,55.29235786
491.1452922,55.28854292
491.1494434,55.2818622
491.1535946,55.27518148
491.1588681,55.2666946
491.1641416,55.25820771
491.1694151,55.24972083
491.1746886,55.24123395
491.1799621,55.23274707
491.1852356,55.22426018
491.1905091,55.2157733
491.1957826,55.20728642
491.2010561,55.19879954
491.2052727,55.19201369
491.2084801,55.18685187
491.2116875,55.18169005
491.2160137,55.17472773
491.2203398,55.16776541
491.224666,55.16080308
491.230374,55.15161693
491.2360821,55.14243077
491.2417901,55.13324461
491.2459168,55.12660333
491.2500435,55.11996205
491.2541702,55.11332076
491.2595434,55.10467337
491.2649167,55.09602597
491.2715649,55.0853266
491.2782132,55.07462723
491.2874899,55.05969791
491.2967665,55.04476858
491.3034488,55.03401447
491.3101311,55.02326036
491.3168134,55.01250625
491.3234957,55.00175214
491.330178,54.99099803
491.3403276,54.97466387
491.3504771,54.95832972
491.3583833,54.94560601
491.3662894,54.93288231
491.3741956,54.9201586
491.3821017,54.90743489
491.3900079,54.89471119
491.3997707,54.87899946
491.4095335,54.86328773
491.4192963,54.847576
491.4290591,54.83186427
491.4388219,54.81615254
491.4485848,54.80044081
491.459616,54.78268774
491.4706473,54.76493466
491.4816785,54.74718159
491.4927098,54.72942852
491.5,54.717696
491.5038908,54.71143431
491.5116725,54.69891094
491.5194542,54.68638756
491.5304628,54.66867095
491.5414713,54.65095434
491.5524799,54.63323772
491.5660383,54.61141766
491.5803914,54.58831855
491.5947445,54.56521945
491.6090977,54.54212034
491.6234508,54.51902124
491.6460505,54.48265056
491.6637451,54.45417385
491.6814397,54.42569713
491.6991343,54.39722042
491.7251815,54.35530157
491.7439295,54.32512954
491.7674794,54.28722957
491.7993307,54.2359699
491.822243,54.19909619
491.8567696,54.14353106
491.8912961,54.08796593
491.9258227,54.0324008
491.9603493,53.97683567
491.9948758,53.92127054
492,53.913024
492.0008046,53.91108175
492.0024137,53.90719725
492.0040229,53.90331276
492.0062826,53.89785762
492.009435,53.89024786
492.0125873,53.88263811
492.0157396,53.87502835
492.0188919,53.86741859
492.0220442,53.85980883
492.0251966,53.85219907
492.0267369,53.84848064
492.0282773,53.8447622
492.0294936,53.84182596
492.0335592,53.83201145
492.0376249,53.82219694
492.0416905,53.81238243
492.0457562,53.80256792
492.0513724,53.78901011
492.0585946,53.77157558
492.0658169,53.75414105
492.0708435,53.74200674
492.0758701,53.72987244
492.0808967,53.71773814
492.0859233,53.70560384
492.089165,53.69777815
492.0911847,53.69290269
492.0932043,53.68802724
492.095224,53.68315178
492.0972436,53.67827632
492.1030734,53.66420309
492.1089032,53.65012985
492.116097,53.63276387
492.1232909,53.61539788
492.1304847,53.5980319
492.1338769,53.58984308
492.1372691,53.58165427
492.1399143,53.57526873
492.1450658,53.56283293
492.1502173,53.55039714
492.1553688,53.53796134
492.1617626,53.52252658
492.1697799,53.50317271
492.1763973,53.48719819
492.1830147,53.47122368
492.1896321,53.45524917
492.1962495,53.43927466
492.2028669,53.42330015
492.2094843,53.40732564
492.2161017,53.39135113
492.2227191,53.37537662
492.2299152,53.35800505
492.231484,53.35421794
492.231484,53.35421794
492.2330136,53.35052552
492.2360727,53.34314068
492.2401667,53.3332577
492.246294,53.31846639
492.2524212,53.30367508
492.2585485,53.28888377
492.2646758,53.27409246
492.2728584,53.25433951
492.2833724,53.22895845
492.2920041,53.20812148
492.3006357,53.18728451
492.3092674,53.16644754
492.3178991,53.14561057
492.3265307,53.12477359
492.3351624,53.10393662
492.3447552,53.08077945
492.354348,53.05762227
492.3639408,53.03446509
492.3735336,53.01130792
492.3831264,52.98815074
492.3927192,52.96499357
492.4035951,52.9387389
492.4144711,52.91248424
492.425347,52.88622957
492.4362229,52.85997491
492.4470988,52.83372025
492.4642237,52.79238063
492.4813485,52.75104102
492.4941925,52.72003547
492.5,52.706016
492.5044894,52.69517855
492.5134682,52.67350364
492.5224469,52.65182874
492.5360887,52.61889729
492.5497305,52.58596585
492.5633722,52.55303441
492.5844802,52.50207953
492.6055881,52.45112466
492.626696,52.40016978
492.6478039,52.34921491
492.6682447,52.29987065
492.6886854,52.25052639
492.7132607,52.19120128
492.737836,52.13187618
492.7624112,52.07255107
492.7974906,51.98786889
492.83257,51.90318671
492.8676494,51.81850453
492.9027288,51.73382234
492.9378081,51.64914016
492.9819876,51.5424901
493,51.499008
493.0008544,51.49639546
493.0025632,51.49117037
493.004272,51.48594528
493.0071271,51.47721516
493.0108361,51.46587379
493.0145452,51.45453243
493.0182542,51.44319106
493.0219633,51.43184969
493.0256723,51.42050832
493.0301991,51.40666663
493.0330481,51.39795509
493.0358971,51.38924355
493.0379055,51.38310237
493.0430497,51.36737251
493.048194,51.35164265
493.0551264,51.33044492
493.0616627,51.31045872
493.0681989,51.29047252
493.0747352,51.27048632
493.0797371,51.25519147
493.0828078,51.24580229
493.0858784,51.23641311
493.0880575,51.22974983
493.0902367,51.22308655
493.0961283,51.20507143
493.1020199,51.18705631
493.1095564,51.16401137
493.1190501,51.13498211
493.1285438,51.10595285
493.1354027,51.08497977
493.1422617,51.06400669
493.1491207,51.0430336
493.1530137,51.03112969
493.1569068,51.01922577
493.1607998,51.00732185
493.171412,50.97487244
493.1820241,50.94242304
493.189534,50.91945981
493.1940026,50.90579583
493.1984712,50.89213186
493.2044106,50.87397073
493.2088521,50.8603896
493.2182268,50.83172428
493.2276014,50.80305896
493.2367997,50.77493295
493.2459979,50.74680695
493.2551962,50.71868094
493.2643944,50.69055494
493.2703232,50.6724262
493.276252,50.65429747
493.2892015,50.61470099
493.2993531,50.58365994
493.3057533,50.56408975
493.3121535,50.54451956
493.3205247,50.51892259
493.3322948,50.48293249
493.3470303,50.43787494
493.3595177,50.39969135
493.3720052,50.36150776
493.3844927,50.32332418
493.3969801,50.28514059
493.4067434,50.2552869
493.4157247,50.22782415
493.4247061,50.20036141
493.4375568,50.16106718
493.4504075,50.12177295
493.4723728,50.05460851
493.494338,49.98744407
493.5,49.9701312
493.5079153,49.94592817
493.5237459,49.89752211
493.5395765,49.84911606
493.5648315,49.77189252
493.5847916,49.71085946
493.619855,49.60364413
493.6446394,49.52785961
493.6694238,49.45207509
493.698279,49.36384281
493.7271343,49.27561052
493.7604966,49.17359673
493.793859,49.07158293
493.8393904,48.93235894
493.8849219,48.79313495
493.947952,48.60040439
494,48.4412544
494.0011887,48.43723703
494.0035661,48.42920228
494.0059435,48.42116753
494.0100733,48.40721037
494.0142031,48.39325321
494.0191842,48.37641919
494.0241652,48.35958518
494.0291462,48.34275116
494.0341273,48.32591715
494.0391083,48.30908313
494.0452463,48.28833898
494.0513843,48.26759483
494.0604028,48.23711583
494.0676469,48.21263345
494.074891,48.18815107
494.0821351,48.16366868
494.0893792,48.1391863
494.0966234,48.11470392
494.1038675,48.09022154
494.1111116,48.06573916
494.1223615,48.02771862
494.130099,48.00156882
494.1378365,47.97541901
494.145574,47.94926921
494.1533115,47.9231194
494.161049,47.8969696
494.1707841,47.86406867
494.1799763,47.8330023
494.1891686,47.80193593
494.1983609,47.77086956
494.2075531,47.73980319
494.2167454,47.70873682
494.2259377,47.67767045
494.2370837,47.64000091
494.2482298,47.60233138
494.2593759,47.56466185
494.270522,47.52699231
494.281668,47.48932278
494.29693,47.43774297
494.312192,47.38616316
494.3243569,47.34505043
494.3365218,47.3039377
494.3486867,47.26282496
494.3620012,47.21782712
494.3753156,47.17282929
494.3886301,47.12783145
494.4019445,47.08283361
494.4185894,47.0265803
494.4352342,46.97032698
494.4518791,46.91407367
494.468524,46.85782036
494.4871671,46.79481358
494.5,46.7514432
494.5114345,46.71279899
494.5343034,46.63551058
494.5571724,46.55822216
494.5857735,46.46156103
494.6143747,46.36489989
494.6536208,46.23226276
494.6834839,46.13133676
494.7231807,45.99717675
494.7628774,45.86301674
494.8086388,45.70836074
494.8544001,45.55370475
494.9197293,45.33291673
494.9850585,45.11212871
495,45.061632
495.0010058,45.05758537
495.0030174,45.04949211
495.0050289,45.04139885
495.0084801,45.02751359
495.0126326,45.01080651
495.0167851,44.99409943
495.0209376,44.97739235
495.0230407,44.968931
495.0251437,44.96046965
495.0265768,44.95470396
495.0280099,44.94893826
495.0331703,44.92817583
495.0383308,44.90741339
495.0446555,44.88196672
495.0509803,44.85652004
495.0593743,44.82274765
495.0665389,44.79392208
495.0737034,44.76509651
495.080868,44.73627093
495.0880326,44.70744536
495.0951971,44.67861979
495.0997505,44.6602997
495.104304,44.64197962
495.1088574,44.62365953
495.1134108,44.60533945
495.1184463,44.58507985
495.1234818,44.56482026
495.1272294,44.54974218
495.1319032,44.53093803
495.1365769,44.51213389
495.1438206,44.48298994
495.1510643,44.45384599
495.158308,44.42470204
495.1676041,44.38730024
495.1822849,44.32823416
495.1932672,44.28404828
495.2042496,44.2398624
495.2129646,44.20479878
495.2216796,44.16973516
495.2338463,44.12078411
495.2490537,44.05959927
495.2599937,44.01558371
495.2709337,43.97156816
495.2818737,43.9275526
495.2975832,43.86434748
495.3132928,43.80114236
495.3290023,43.73793724
495.3447119,43.67473211
495.3604214,43.61152699
495.3794049,43.53514947
495.393898,43.47683868
495.408391,43.4185279
495.4257771,43.34857737
495.4431632,43.27862684
495.4605493,43.20867631
495.4816039,43.12396621
495.5,43.049952
495.5055188,43.02774774
495.5165565,42.98333921
495.5312796,42.92410276
495.5540093,42.83265321
495.5767389,42.74120365
495.5994686,42.64975409
495.6303344,42.52556963
495.6612003,42.40138517
495.6998883,42.24572951
495.7385762,42.09007386
495.7772642,41.93441821
495.8239478,41.7465935
495.8706313,41.55876879
495.9173149,41.37094408
496,41.038272
496.0012169,41.03239654
496.0036508,41.02064563
496.0060847,41.00889472
496.0101343,40.98934316
496.0141839,40.9697916
496.0190982,40.94606545
496.0240124,40.92233931
496.0289267,40.89861316
496.0338409,40.87488701
496.0387552,40.85116086
496.0436694,40.82743471
496.050205,40.79588087
496.0582807,40.7568911
496.065676,40.72118623
496.0730713,40.68548136
496.0804666,40.64977649
496.087862,40.61407163
496.0952573,40.57836676
496.1026526,40.54266189
496.1100479,40.50695702
496.1202047,40.45791966
496.1303615,40.40888231
496.1384672,40.36974779
496.1465729,40.33061327
496.1546786,40.29147875
496.1627843,40.25234424
496.1728296,40.20384529
496.182103,40.15907277
496.1913765,40.11430025
496.2006499,40.06952773
496.2099234,40.02475521
496.2191968,39.97998269
496.2303441,39.92616352
496.2411162,39.87415512
496.2518884,39.82214672
496.2626606,39.77013833
496.2734328,39.71812993
496.2842049,39.66612153
496.3036126,39.57242053
496.3172514,39.50657223
496.3308901,39.44072394
496.3445289,39.37487565
496.3641053,39.28036013
496.3836817,39.18584461
496.398658,39.11353862
496.4136342,39.04123264
496.4307093,38.95879349
496.4477845,38.87635434
496.4648596,38.79391519
496.4892743,38.67604007
496.5,38.624256
496.5058959,38.59579022
496.5176878,38.53885865
496.5327392,38.46619032
496.5556066,38.35578559
496.578474,38.24538085
496.6013415,38.13497612
496.63237,37.98516921
496.6633986,37.8353623
496.7039143,37.63975113
496.74443,37.44413997
496.7849458,37.2485288
496.8254615,37.05291763
496.8841898,36.76937517
496.9429182,36.48583271
497,36.21024
497.001705,36.20283129
497.0051151,36.18801386
497.0085251,36.17319643
497.0148006,36.1459278
497.0210762,36.11865916
497.0273517,36.09139052
497.0336273,36.06412189
497.0399028,36.03685325
497.0461783,36.00958462
497.0524539,35.98231598
497.0618412,35.94152565
497.0698356,35.9067882
497.07783,35.87205076
497.0858244,35.83731331
497.0938188,35.80257587
497.1018132,35.76783842
497.1098076,35.73310097
497.1208608,35.68507204
497.1301637,35.64464901
497.1394665,35.60422598
497.1487694,35.56380295
497.1580722,35.52337992
497.1673751,35.48295689
497.1799383,35.42836697
497.1925015,35.37377705
497.2050647,35.31918712
497.2176278,35.2645972
497.230191,35.21000728
497.2464808,35.13922444
497.2627706,35.0684416
497.2749732,35.01541855
497.2871758,34.96239551
497.3039794,34.8893801
497.3207829,34.81636469
497.3375865,34.74334928
497.3543901,34.67033387
497.37156,34.59572661
497.38873,34.52111934
497.4058999,34.44651208
497.4268362,34.35553884
497.4477726,34.26456561
497.4687089,34.17359238
497.4896453,34.08261914
497.5,34.0376256
497.5020574,34.02868576
497.5061722,34.01080609
497.5174753,33.96169143
497.5436311,33.84803857
497.5697869,33.73438571
497.5959426,33.62073285
497.6276011,33.48316975
497.6592595,33.34560665
497.6909179,33.20804355
497.7313253,33.03246432
497.7717326,32.8568851
497.8415316,32.55359276
497.8922914,32.33302969
497.9609298,32.03478015
498,31.8650112
498.0011688,31.85880413
498.0035063,31.84639
498.0058438,31.83397586
498.0097012,31.81348997
498.0135585,31.79300407
498.0183309,31.76765901
498.0231032,31.74231395
498.0278755,31.7169689
498.0326479,31.69162384
498.0374202,31.66627878
498.0421925,31.64093372
498.0483833,31.60805562
498.054574,31.57517752
498.0661645,31.51362266
498.0744293,31.46972923
498.0826942,31.42583581
498.0888347,31.39322451
498.0949753,31.36061321
498.1011158,31.32800191
498.1072563,31.29539061
498.1165044,31.24627546
498.124525,31.20367922
498.1325457,31.16108298
498.1405663,31.11848674
498.1485869,31.0758905
498.1566076,31.03329426
498.1646282,30.99069802
498.1754006,30.93348727
498.1847137,30.88402708
498.1940268,30.83456689
498.2033399,30.7851067
498.2126529,30.73564652
498.221966,30.68618633
498.2341161,30.62165928
498.2447237,30.565324
498.2553313,30.50898873
498.2659389,30.45265346
498.2765465,30.39631818
498.2871541,30.33998291
498.2991493,30.27627862
498.3111444,30.21257433
498.3231396,30.14887004
498.3351348,30.08516576
498.3500342,30.006037
498.3643851,29.92982208
498.3787359,29.85360716
498.3930868,29.77739224
498.4074376,29.70117731
498.4239464,29.61350184
498.4404552,29.52582636
498.456964,29.43815088
498.4778024,29.32748115
498.5,29.2095936
498.5019978,29.19898372
498.5059933,29.17776396
498.5158206,29.12557278
498.5425264,28.98374277
498.5637874,28.87082905
498.5850484,28.75791533
498.6131735,28.60854767
498.6412986,28.45918001
498.6694237,28.30981235
498.7037379,28.12757508
498.7380522,27.94533781
498.791272,27.66269609
498.8310434,27.45147643
498.8832013,27.17447449
498.9353592,26.89747255
499,26.554176
499.0036547,26.53476664
499.010964,26.49594791
499.0358491,26.36378748
499.0865014,26.09478146
499.1371537,25.82577544
499.2080592,25.44920767
499.2789648,25.07263991
499.3789648,24.54155639
499.4789648,24.01047287
499.5,23.8987584
499.5027,23.88441914
499.5081,23.85574063
499.5351,23.71234808
499.6035465,23.34883997
499.671993,22.98533186
499.771993,22.45424834
499.871993,21.92316482
499.971993,21.3920813
500,21.2433408
500.0015858,21.23593958
500.0047575,21.22113715
500.0079291,21.20633472
500.0135625,21.18004318
500.0191959,21.15375163
500.0248293,21.12746009
500.0304627,21.10116854
500.0360961,21.074877
500.0417294,21.04858545
500.0473628,21.02229391
500.0545655,20.98867847
500.0651065,20.93948227
500.0756476,20.89028607
500.0830362,20.85580275
500.0904248,20.82131942
500.0978134,20.7868361
500.105202,20.75235277
500.1125906,20.71786945
500.1221958,20.67304099
500.131801,20.62821253
500.1414062,20.58338407
500.1510115,20.53855561
500.1606167,20.49372716
500.1702219,20.4488987
500.1839941,20.38462219
500.1977664,20.32034567
500.2075658,20.27461095
500.2173652,20.22887624
500.2271646,20.18314152
500.2438558,20.10524203
500.2568525,20.04458501
500.2698493,19.98392799
500.282846,19.92327098
500.2958427,19.86261396
500.3089864,19.80127092
500.3221302,19.73992787
500.3352739,19.67858483
500.3484176,19.61724178
500.3643257,19.54299705
500.3802338,19.46875232
500.396142,19.39450758
500.4120501,19.32026285
500.4315463,19.22927207
500.4510425,19.13828129
500.4705388,19.04729051
500.5,18.909792
500.501696,18.90187665
500.505088,18.88604595
500.5150613,18.83949932
500.537797,18.73338977
500.5605326,18.62728022
500.5832683,18.52117066
500.606004,18.41506111
500.638642,18.26273604
500.6712801,18.11041097
500.7158077,17.90259652
500.7603352,17.69478207
500.8165805,17.43228002
500.8728257,17.16977796
500.9728257,16.7030682
501,16.5762432
501.0025049,16.56374656
501.0075146,16.53875329
501.0112945,16.51989546
501.0198596,16.47716411
501.0263554,16.44475688
501.0328512,16.41234964
501.039347,16.3799424
501.0458428,16.34753517
501.0546775,16.30345876
501.0667001,16.24347884
501.0787226,16.18349893
501.0907451,16.12351902
501.0995546,16.07956884
501.108364,16.03561866
501.1171735,15.99166848
501.1279232,15.93803889
501.1386728,15.8844093
501.1494224,15.83077971
501.1601721,15.77715012
501.1709217,15.72352053
501.1865255,15.64567382
501.2021293,15.5678271
501.217733,15.48998039
501.2333368,15.41213367
501.2489406,15.33428696
501.268419,15.2371096
501.2828825,15.16495215
501.2973459,15.0927947
501.3147895,15.00576914
501.3322331,14.91874358
501.3496767,14.83171802
501.3671203,14.74469246
501.3870222,14.64540265
501.406924,14.54611285
501.4268259,14.44682304
501.4517956,14.32225011
501.4767653,14.19767717
501.5,14.08176
501.5016678,14.07343964
501.5050033,14.05679893
501.5182272,13.99082513
501.5450089,13.857212
501.5848173,13.65860944
501.6246256,13.46000687
501.664434,13.26140431
501.714203,13.01310853
501.763972,12.76481275
501.8137409,12.51651697
501.9137409,12.01762033
501.9856805,11.65871654
502,11.5872768
502.0010027,11.58211278
502.0030082,11.57178475
502.0064207,11.5542109
502.0146061,11.51205701
502.0227914,11.46990313
502.0309768,11.42774925
502.0391622,11.38559537
502.0473476,11.34344149
502.0583325,11.28687
502.0745334,11.20343698
502.0907343,11.12000396
502.1026887,11.0584401
502.1146431,10.99687624
502.1265975,10.93531238
502.1399528,10.86653362
502.1533082,10.79775487
502.1666635,10.72897611
502.1800189,10.66019735
502.1967344,10.57411402
502.21345,10.48803069
502.2301655,10.40194735
502.246881,10.31586402
502.2673878,10.21025619
502.2878946,10.10464836
502.3084013,9.999040535
502.3314959,9.880105998
502.3545904,9.761171461
502.3776849,9.642236924
502.4086474,9.482783069
502.4396099,9.323329214
502.4705725,9.163875359
502.5,9.0123264
502.5018367,9.002867676
502.50551,8.983950227
502.5238769,8.889362982
502.5529701,8.739535585
502.5989848,8.502564604
502.6449994,8.265593624
502.6910141,8.028622643
502.7664799,7.639981442
502.8419456,7.251340241
502.9174114,6.86269904
503,6.437376
503.0025614,6.425009411
503.0076842,6.400276234
503.011637,6.381192241
503.0207582,6.337154523
503.0273892,6.305140043
503.0340202,6.273125562
503.0406511,6.241111081
503.0472821,6.2090966
503.0561386,6.166336825
503.0690455,6.104022018
503.0819524,6.041707211
503.0913182,5.996488601
503.1006841,5.95126999
503.1100499,5.906051379
503.1216539,5.850027051
503.1324631,5.797839881
503.1432723,5.74565271
503.1540815,5.69346554
503.1648907,5.64127837
503.1756999,5.5890912
503.1884974,5.527304636
503.2012948,5.465518073
503.2140923,5.403731509
503.2268898,5.341944946
503.2423986,5.267067898
503.2570549,5.19630685
503.2717112,5.125545802
503.2863675,5.054784754
503.3041548,4.968906873
503.3213713,4.885784903
503.3385879,4.802662934
503.3558044,4.719540964
503.3847972,4.579562901
503.4058351,4.477990997
503.4268731,4.376419094
503.4509897,4.259983195
503.4751064,4.143547296
503.5,4.02336
503.5015601,4.015827937
503.5046802,4.000763812
503.5178365,3.937244665
503.5434449,3.813606585
503.5883745,3.596684999
503.6216587,3.435987769
503.663678,3.233117592
503.7148594,2.986012169
503.7660408,2.738906745
503.8172221,2.491801321
503.9069044,2.058812367
503.9754151,1.728040557
504,1.609344
504.0006842,1.608242858
504.0020527,1.606040574
504.0034211,1.60383829
504.005507,1.600481302
504.0085401,1.595599977
504.0115733,1.590718651
504.0139868,1.586834416
504.0139868,1.586834416
504.0147374,1.585626493
504.0147779,1.585561265
504.014859,1.585430809
504.01494,1.585300354
504.0150211,1.585169898
504.0151022,1.585039442
504.0155075,1.584387164
504.017534,1.581125771
504.0200894,1.577013312
504.0208649,1.575765276
504.0216403,1.574517241
504.0222148,1.57359276
504.0227892,1.572668279
504.0253463,1.568553112
504.0260211,1.567467075
504.0266959,1.566381039
504.0272647,1.565465755
504.0278334,1.56455047
504.0301779,1.5607774
504.0310889,1.559311304
504.0319999,1.557845208
504.0326724,1.556762819
504.033345,1.55568043
504.0340176,1.554598041
504.0361869,1.551106782
504.0374286,1.549108451
504.0386703,1.547110119
504.039631,1.545564024
504.0405917,1.54401793
504.0415524,1.542471835
504.0425131,1.54092574
504.0434738,1.539379645
504.0444476,1.537812461
504.0454214,1.536245278
504.0463952,1.534678094
504.0501702,1.528602953
504.0539488,1.52252182
504.0577274,1.516440686
504.0615061,1.510359553
504.0643227,1.505826653
504.0660704,1.503014026
504.0678181,1.500201398
504.0695658,1.497388771
504.0708984,1.495244062
504.0719112,1.493614083
504.0729241,1.491984104
504.0739369,1.490354125
504.0749497,1.488724146
504.0771901,1.485118528
504.0794306,1.48151291
504.0804648,1.47984839
504.0814991,1.47818387
504.0825334,1.47651935
504.0835677,1.474854829
504.0862587,1.470524108
504.0881111,1.467542929
504.0890173,1.466084469
504.0899236,1.464626008
504.0905411,1.4636322
504.0911586,1.462638391
504.0917762,1.461644582
504.0948638,1.456675537
504.0979514,1.451706493
504.1023487,1.444629681
504.1067461,1.43755287
504.1099423,1.432408943
504.1105893,1.431367827
504.1105893,1.431367827
504.1109975,1.430710782
504.1118141,1.429396692
504.1126306,1.428082603
504.1134471,1.426768513
504.1149516,1.42434736
504.1160111,1.422642261
504.1185749,1.418516267
504.1223315,1.412470608
504.1260881,1.406424949
504.1270892,1.40481371
504.1270892,1.40481371
504.1278202,1.403637347
504.1282588,1.40293153
504.1291359,1.401519894
504.1307681,1.398893211
504.1315478,1.397638324
504.1323276,1.396383438
504.1331073,1.395128552
504.1338871,1.393873666
504.1371399,1.388638758
504.1403927,1.383403851
504.1436455,1.378168943
504.145507,1.375173256
504.1473684,1.372177569
504.1488419,1.369806156
504.1503154,1.367434742
504.1536728,1.362031625
504.1570301,1.356628508
504.1615224,1.349398904
504.1673236,1.340062754
504.1713817,1.333531862
504.1754398,1.327000969
504.1794979,1.320470077
504.183556,1.313939184
504.1855526,1.310726099
504.1875491,1.307513013
504.1895456,1.304299928
504.1915421,1.301086842
504.1935386,1.297873756
504.1955352,1.294660671
504.1972375,1.291920937
504.1972375,1.291920937
504.1983951,1.290058073
504.2007101,1.286332346
504.2030252,1.282606619
504.2063316,1.277285429
504.2111976,1.269454477
504.2160635,1.261623525
504.2184536,1.257776984
504.2208437,1.253930443
504.2232339,1.250083901
504.2253958,1.246604695
504.2275576,1.243125488
504.2292607,1.240384694
504.2309637,1.237643901
504.2355842,1.230207964
504.2402047,1.222772027
504.2448252,1.215336091
504.2494456,1.207900154
504.2505541,1.206116264
504.2505541,1.206116264
504.2521516,1.203545387
504.25311,1.202002861
504.255027,1.198917809
504.256944,1.195832757
504.2603056,1.190422822
504.2652251,1.182505649
504.2657309,1.181691516
504.2657309,1.181691516
504.2667542,1.180044713
504.2688008,1.176751107
504.2708473,1.173457502
504.2740776,1.168258898
504.2810964,1.15696324
504.2866099,1.148090122
504.2921234,1.139217005
504.2976369,1.130343887
504.3031504,1.12147077
504.3086639,1.112597652
504.3141774,1.103724534
504.3196909,1.094851417
504.3252044,1.085978299
504.3335472,1.072551755
504.3406837,1.06106666
504.3478203,1.049581566
504.3549568,1.038096471
504.3620933,1.026611376
504.3692298,1.015126281
504.3763663,1.003641187
504.3835028,0.992156092
504.393099,0.976712522
504.4026952,0.961268953
504.4122914,0.945825383
504.419358,0.934452729
504.4264246,0.923080075
504.4334913,0.911707421
504.4425446,0.897137428
504.4526246,0.880915251
504.4627046,0.864693074
504.4727846,0.848470897
504.4828646,0.832248719
504.4929446,0.816026542
504.5,0.804672
504.5029603,0.799907907
504.5088808,0.790379722
504.5148013,0.780851537
504.5242268,0.765682719
504.5336523,0.750513901
504.5430777,0.735345082
504.5525032,0.720176264
504.5673941,0.696211771
504.5822849,0.672247278
504.5971758,0.648282785
504.6120666,0.624318292
504.6269574,0.600353798
504.6412128,0.577412059
504.6554681,0.554470319
504.6697235,0.531528579
504.687065,0.503620114
504.7038356,0.47663044
504.7206062,0.449640767
504.7373768,0.422651094
504.762852,0.381652761
504.7883272,0.340654428
504.8138023,0.299656096
504.8490194,0.242979696
504.874502,0.201969386
504.9062639,0.150853556
504.9380259,0.099737725
504.9697878,0.048621895
504.9875503,0.020035772
504.9961827,0.006143276
505,0
505.0005001,0
505.0015003,0
505.0025005,0
505.0041384,0
505.0052452,0
505.0052452,0
505.0057344,0
505.0063151,0
505.0074765,0
505.0086379,0
505.010538,0
505.0131735,0
505.0148355,0
505.0158344,0
505.0168333,0
505.0178321,0
505.0192435,0
505.0215895,0
505.0239354,0
505.0262814,0
505.0277211,0
505.0291609,0
505.0306006,0
505.0320403,0
505.03348,0
505.0345957,0
505.0357114,0
505.03722,0
505.0400666,0
505.0429133,0
505.04576,0
505.0493117,0
505.0536789,0
505.058046,0
505.0624132,0
505.0667804,0
505.0700091,0
505.0732378,0
505.0745731,0
505.0759084,0
505.0772437,0
505.0790787,0
505.0809137,0
505.0822248,0
505.083536,0
505.0848471,0
505.0867204,0
505.0885936,0
505.0904669,0
505.0923402,0
505.094042,0
505.0957437,0
505.0967456,0
505.0974221,0
505.0978064,0
505.0981908,0
505.0985752,0
505.100497,0
505.1055489,0
505.1135948,0
505.119379,0
